set_code,set_name,company,cat_ref,imAge_A,image_ext,has_back_image,jurisdiction,jurisdiction_type,year,serial_number,width_inches,height_inches,value_mt,value_ex,value_vg,value_g,value_fr,value_po,variety_key,variety_notes,state_embossed,legend_embossed,notes,sort_order
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,GB,png,1,Great Britain,foreign,1968,,2.75,1,2,1.5,1,0.75,,,c,Rev. # 4 - Maple Leaf ONLY,n,0,Plate #38,44800
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,GB,png,1,Great Britain,foreign,1968,,2.75,1,2,1.5,1,0.75,,,d,Rev. # 5 - Rombouts Silver Back,n,0,Plate #38,44900
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,GB,png,1,Great Britain,foreign,1968,,2.75,1,2,1.5,1,0.75,,,e,Rev. # 6 - Rombouts White Back,n,0,Plate #38,45000
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,GB,png,1,Great Britain,foreign,1968,,2.75,1,2,1.5,1,0.75,,,f,Rev. # 7 - White Back - La vache qui rit (Laughing Cow),n,0,Plate #38,45100
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,GB,png,1,Great Britain,foreign,1968,,2.75,1,2,1.5,1,0.75,,,g,Rev. # 8 - Silver Back - La vache qui rit (Laughing Cow),n,0,Plate #38,45200
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,GB,png,1,Great Britain,foreign,1968,,2.75,1,2,1.5,1,0.75,,,h,Rev. # 9 - Star Blanc (Italian),n,0,Plate #38,45300
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,GB,png,1,Great Britain,foreign,1968,,2.75,1,2,1.5,1,0.75,,,i,Rev. # 10 - Jacques Chocolate,n,0,Plate #38,45400
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,GB,png,1,Great Britain,foreign,1968,,2.75,1,2,1.5,1,0.75,,,j,Rev. # 11 - Marcassou-Ardenne Salami,n,0,Plate #38,45500
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,GB,png,1,Great Britain,foreign,1968,,2.75,1,2,1.5,1,0.75,,,k,Rev. # 12 - no advertising,n,0,Plate #38,45600
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,LIB,png,1,Liberia,foreign,1968,,2.75,1,2,1.5,1,0.75,,,base,Rev. # 1 - Maple Leaf (verkijgbaar bij),n,0,Plate #39,45700
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,LIB,png,1,Liberia,foreign,1968,,2.75,1,2,1.5,1,0.75,,,a,Rev. # 2 - Maple Leaf + Pepsi,n,0,Plate #39,45800
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,LIB,png,1,Liberia,foreign,1968,,2.75,1,2,1.5,1,0.75,,,b,Rev. # 3 - Maple Leaf + Pepsi + Heinz,n,0,Plate #39,45900
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,LIB,png,1,Liberia,foreign,1968,,2.75,1,2,1.5,1,0.75,,,c,Rev. # 4 - Maple Leaf ONLY,n,0,Plate #39,46000
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,LIB,png,1,Liberia,foreign,1968,,2.75,1,2,1.5,1,0.75,,,d,Rev. # 5 - Rombouts Silver Back,n,0,Plate #39,46100
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,LIB,png,1,Liberia,foreign,1968,,2.75,1,2,1.5,1,0.75,,,e,Rev. # 6 - Rombouts White Back,n,0,Plate #39,46200
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,LIB,png,1,Liberia,foreign,1968,,2.75,1,2,1.5,1,0.75,,,f,Rev. # 7 - White Back - La vache qui rit (Laughing Cow),n,0,Plate #39,46300
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,LIB,png,1,Liberia,foreign,1968,,2.75,1,2,1.5,1,0.75,,,g,Rev. # 8 - Silver Back - La vache qui rit (Laughing Cow),n,0,Plate #39,46400
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,LIB,png,1,Liberia,foreign,1968,,2.75,1,2,1.5,1,0.75,,,h,Rev. # 9 - Star Blanc (Italian),n,0,Plate #39,46500
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,LIB,png,1,Liberia,foreign,1968,,2.75,1,2,1.5,1,0.75,,,i,Rev. # 10 - Jacques Chocolate,n,0,Plate #39,46600
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,LIB,png,1,Liberia,foreign,1968,,2.75,1,2,1.5,1,0.75,,,j,Rev. # 11 - Marcassou-Ardenne Salami,n,0,Plate #39,46700
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,LIB,png,1,Liberia,foreign,1968,,2.75,1,2,1.5,1,0.75,,,k,Rev. # 12 - no advertising,n,0,Plate #39,46800
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,RYU,png,1,Ryuku Islands,foreign,1968,,2.75,1,2,1.5,1,0.75,,,base,Rev. # 1 - Maple Leaf (verkijgbaar bij),n,0,Plate #40,46900
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,RYU,png,1,Ryuku Islands,foreign,1968,,2.75,1,2,1.5,1,0.75,,,a,Rev. # 2 - Maple Leaf + Pepsi,n,0,Plate #40,47000
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,RYU,png,1,Ryuku Islands,foreign,1968,,2.75,1,2,1.5,1,0.75,,,b,Rev. # 3 - Maple Leaf + Pepsi + Heinz,n,0,Plate #40,47100
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,RYU,png,1,Ryuku Islands,foreign,1968,,2.75,1,2,1.5,1,0.75,,,c,Rev. # 4 - Maple Leaf ONLY,n,0,Plate #40,47200
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,RYU,png,1,Ryuku Islands,foreign,1968,,2.75,1,2,1.5,1,0.75,,,d,Rev. # 5 - Rombouts Silver Back,n,0,Plate #40,47300
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,RYU,png,1,Ryuku Islands,foreign,1968,,2.75,1,2,1.5,1,0.75,,,e,Rev. # 6 - Rombouts White Back,n,0,Plate #40,47400
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,RYU,png,1,Ryuku Islands,foreign,1968,,2.75,1,2,1.5,1,0.75,,,f,Rev. # 7 - White Back - La vache qui rit (Laughing Cow),n,0,Plate #40,47500
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,RYU,png,1,Ryuku Islands,foreign,1968,,2.75,1,2,1.5,1,0.75,,,g,Rev. # 8 - Silver Back - La vache qui rit (Laughing Cow),n,0,Plate #40,47600
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,RYU,png,1,Ryuku Islands,foreign,1968,,2.75,1,2,1.5,1,0.75,,,h,Rev. # 9 - Star Blanc (Italian),n,0,Plate #40,47700
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,RYU,png,1,Ryuku Islands,foreign,1968,,2.75,1,2,1.5,1,0.75,,,i,Rev. # 10 - Jacques Chocolate,n,0,Plate #40,47800
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,RYU,png,1,Ryuku Islands,foreign,1968,,2.75,1,2,1.5,1,0.75,,,j,Rev. # 11 - Marcassou-Ardenne Salami,n,0,Plate #40,47900
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,RYU,png,1,Ryuku Islands,foreign,1968,,2.75,1,2,1.5,1,0.75,,,k,Rev. # 12 - no advertising,n,0,Plate #40,48000
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,JOR,png,1,Jordan,foreign,1968,,2.75,1,2,1.5,1,0.75,,,base,Rev. # 1 - Maple Leaf (verkijgbaar bij),n,0,Plate #41,48100
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,JOR,png,1,Jordan,foreign,1968,,2.75,1,2,1.5,1,0.75,,,a,Rev. # 2 - Maple Leaf + Pepsi,n,0,Plate #41,48200
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,JOR,png,1,Jordan,foreign,1968,,2.75,1,2,1.5,1,0.75,,,b,Rev. # 3 - Maple Leaf + Pepsi + Heinz,n,0,Plate #41,48300
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,JOR,png,1,Jordan,foreign,1968,,2.75,1,2,1.5,1,0.75,,,c,Rev. # 4 - Maple Leaf ONLY,n,0,Plate #41,48400
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,JOR,png,1,Jordan,foreign,1968,,2.75,1,2,1.5,1,0.75,,,d,Rev. # 5 - Rombouts Silver Back,n,0,Plate #41,48500
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,JOR,png,1,Jordan,foreign,1968,,2.75,1,2,1.5,1,0.75,,,e,Rev. # 6 - Rombouts White Back,n,0,Plate #41,48600
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,JOR,png,1,Jordan,foreign,1968,,2.75,1,2,1.5,1,0.75,,,f,Rev. # 7 - White Back - La vache qui rit (Laughing Cow),n,0,Plate #41,48700
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,JOR,png,1,Jordan,foreign,1968,,2.75,1,2,1.5,1,0.75,,,g,Rev. # 8 - Silver Back - La vache qui rit (Laughing Cow),n,0,Plate #41,48800
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,JOR,png,1,Jordan,foreign,1968,,2.75,1,2,1.5,1,0.75,,,h,Rev. # 9 - Star Blanc (Italian),n,0,Plate #41,48900
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,JOR,png,1,Jordan,foreign,1968,,2.75,1,2,1.5,1,0.75,,,i,Rev. # 10 - Jacques Chocolate,n,0,Plate #41,49000
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,JOR,png,1,Jordan,foreign,1968,,2.75,1,2,1.5,1,0.75,,,j,Rev. # 11 - Marcassou-Ardenne Salami,n,0,Plate #41,49100
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,JOR,png,1,Jordan,foreign,1968,,2.75,1,2,1.5,1,0.75,,,k,Rev. # 12 - no advertising,n,0,Plate #41,49200
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHI,png,1,Chile,foreign,1968,,2.75,1,2,1.5,1,0.75,,,base,Rev. # 1 - Maple Leaf (verkijgbaar bij),n,0,Plate #42,49300
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHI,png,1,Chile,foreign,1968,,2.75,1,2,1.5,1,0.75,,,a,Rev. # 2 - Maple Leaf + Pepsi,n,0,Plate #42,49400
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHI,png,1,Chile,foreign,1968,,2.75,1,2,1.5,1,0.75,,,b,Rev. # 3 - Maple Leaf + Pepsi + Heinz,n,0,Plate #42,49500
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHI,png,1,Chile,foreign,1968,,2.75,1,2,1.5,1,0.75,,,c,Rev. # 4 - Maple Leaf ONLY,n,0,Plate #42,49600
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHI,png,1,Chile,foreign,1968,,2.75,1,2,1.5,1,0.75,,,d,Rev. # 5 - Rombouts Silver Back,n,0,Plate #42,49700
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHI,png,1,Chile,foreign,1968,,2.75,1,2,1.5,1,0.75,,,e,Rev. # 6 - Rombouts White Back,n,0,Plate #42,49800
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHI,png,1,Chile,foreign,1968,,2.75,1,2,1.5,1,0.75,,,f,Rev. # 7 - White Back - La vache qui rit (Laughing Cow),n,0,Plate #42,49900
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHI,png,1,Chile,foreign,1968,,2.75,1,2,1.5,1,0.75,,,g,Rev. # 8 - Silver Back - La vache qui rit (Laughing Cow),n,0,Plate #42,50000
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHI,png,1,Chile,foreign,1968,,2.75,1,2,1.5,1,0.75,,,h,Rev. # 9 - Star Blanc (Italian),n,0,Plate #42,50100
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHI,png,1,Chile,foreign,1968,,2.75,1,2,1.5,1,0.75,,,i,Rev. # 10 - Jacques Chocolate,n,0,Plate #42,50200
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHI,png,1,Chile,foreign,1968,,2.75,1,2,1.5,1,0.75,,,j,Rev. # 11 - Marcassou-Ardenne Salami,n,0,Plate #42,50300
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHI,png,1,Chile,foreign,1968,,2.75,1,2,1.5,1,0.75,,,k,Rev. # 12 - no advertising,n,0,Plate #42,50400
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHN,png,1,China,foreign,1968,,2.75,1,2,1.5,1,0.75,,,base,Rev. # 1 - Maple Leaf (verkijgbaar bij),n,0,Plate #43,50500
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHN,png,1,China,foreign,1968,,2.75,1,2,1.5,1,0.75,,,a,Rev. # 2 - Maple Leaf + Pepsi,n,0,Plate #43,50600
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHN,png,1,China,foreign,1968,,2.75,1,2,1.5,1,0.75,,,b,Rev. # 3 - Maple Leaf + Pepsi + Heinz,n,0,Plate #43,50700
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHN,png,1,China,foreign,1968,,2.75,1,2,1.5,1,0.75,,,c,Rev. # 4 - Maple Leaf ONLY,n,0,Plate #43,50800
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHN,png,1,China,foreign,1968,,2.75,1,2,1.5,1,0.75,,,d,Rev. # 5 - Rombouts Silver Back,n,0,Plate #43,50900
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHN,png,1,China,foreign,1968,,2.75,1,2,1.5,1,0.75,,,e,Rev. # 6 - Rombouts White Back,n,0,Plate #43,51000
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHN,png,1,China,foreign,1968,,2.75,1,2,1.5,1,0.75,,,f,Rev. # 7 - White Back - La vache qui rit (Laughing Cow),n,0,Plate #43,51100
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHN,png,1,China,foreign,1968,,2.75,1,2,1.5,1,0.75,,,g,Rev. # 8 - Silver Back - La vache qui rit (Laughing Cow),n,0,Plate #43,51200
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHN,png,1,China,foreign,1968,,2.75,1,2,1.5,1,0.75,,,h,Rev. # 9 - Star Blanc (Italian),n,0,Plate #43,51300
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHN,png,1,China,foreign,1968,,2.75,1,2,1.5,1,0.75,,,i,Rev. # 10 - Jacques Chocolate,n,0,Plate #43,51400
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHN,png,1,China,foreign,1968,,2.75,1,2,1.5,1,0.75,,,j,Rev. # 11 - Marcassou-Ardenne Salami,n,0,Plate #43,51500
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,CHN,png,1,China,foreign,1968,,2.75,1,2,1.5,1,0.75,,,k,Rev. # 12 - no advertising,n,0,Plate #43,51600
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,BE,png,1,Belgium,foreign,1968,,2.75,1,2,1.5,1,0.75,,,base,Rev. # 1 - Maple Leaf (verkijgbaar bij),n,0,Plate #44,51700
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,BE,png,1,Belgium,foreign,1968,,2.75,1,2,1.5,1,0.75,,,a,Rev. # 2 - Maple Leaf + Pepsi,n,0,Plate #44,51800
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,BE,png,1,Belgium,foreign,1968,,2.75,1,2,1.5,1,0.75,,,b,Rev. # 3 - Maple Leaf + Pepsi + Heinz,n,0,Plate #44,51900
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,BE,png,1,Belgium,foreign,1968,,2.75,1,2,1.5,1,0.75,,,c,Rev. # 4 - Maple Leaf ONLY,n,0,Plate #44,52000
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,BE,png,1,Belgium,foreign,1968,,2.75,1,2,1.5,1,0.75,,,d,Rev. # 5 - Rombouts Silver Back,n,0,Plate #44,52100
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,BE,png,1,Belgium,foreign,1968,,2.75,1,2,1.5,1,0.75,,,e,Rev. # 6 - Rombouts White Back,n,0,Plate #44,52200
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,BE,png,1,Belgium,foreign,1968,,2.75,1,2,1.5,1,0.75,,,f,Rev. # 7 - White Back - La vache qui rit (Laughing Cow),n,0,Plate #44,52300
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,BE,png,1,Belgium,foreign,1968,,2.75,1,2,1.5,1,0.75,,,g,Rev. # 8 - Silver Back - La vache qui rit (Laughing Cow),n,0,Plate #44,52400
m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,BE,png,1,Belgium,foreign,1968,,2.75,1,2,1.5,1,0.75,,,h,Rev. # 9 - Star Blanc (Italian),n,0,Plate #44,52500
