id,set_code,set_name,company,cat_ref,imAge_A,image_ext,has_back_image,jurisdiction,jurisdiction_type,year,serial_number,width_inches,height_inches,value_mt,value_ex,value_vg,value_g,value_fr,value_po,variety_key,variety_notes,state_embossed,legend_embossed,notes,sort_order
342,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,TN,png,1,Tennessee,us_state,1949,86615,1.4375,0.875,25,18,15,10,6,4,base,Trivia Answer Reelfoot Lake,0,0,,830
343,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,TN,png,1,Tennessee,us_state,1949,86615,1.4375,0.875,30,25,18,15,10,6,a,Car Type Ford,0,0,,840
344,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,TX,png,1,Texas,us_state,1949,95749,1.4375,0.875,25,18,15,10,6,4,base,Trivia Answer Fort Worth,0,0,,850
345,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,TX,png,1,Texas,us_state,1949,95749,1.4375,0.875,30,25,18,15,10,6,a,Car Type Packard,0,0,,860
346,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,UT,png,1,Utah,us_state,1949,65287,1.4375,0.875,25,18,15,10,6,4,base,Trivia Answer Natural Sandstone Bridges,0,0,,870
347,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,UT,png,1,Utah,us_state,1949,65287,1.4375,0.875,30,25,18,15,10,6,a,Car Type Nash,0,0,,880
348,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,VT,png,1,Vermont,us_state,1949,83233,1.4375,0.875,25,18,15,10,6,4,base,Trivia Answer The Great Stone Face,0,0,,890
349,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,VT,png,1,Vermont,us_state,1949,83233,1.4375,0.875,30,25,18,15,10,6,a,Car Type Austin,0,0,,900
350,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,VA,png,1,Virginia,us_state,1949,77789,1.4375,0.875,25,18,15,10,6,4,base,Trivia Answer Natural Bridge,0,0,,910
351,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,VA,png,1,Virginia,us_state,1949,77789,1.4375,0.875,30,25,18,15,10,6,a,Car Type Crosley,0,0,,920
352,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,WA,png,1,Washington,us_state,1949,25619,1.4375,0.875,25,18,15,10,6,4,base,Trivia Answer Lumber Industry,0,0,,930
353,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,WA,png,1,Washington,us_state,1949,25619,1.4375,0.875,30,25,18,15,10,6,a,Car Type Frazer,0,0,,940
354,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,WV,png,1,West Virginia,us_state,1949,15996,1.4375,0.875,25,18,15,10,6,4,base,Trivia Answer Charleston,0,0,,950
355,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,WV,png,1,West Virginia,us_state,1949,15996,1.4375,0.875,30,25,18,15,10,6,a,Car Type Lincoln,0,0,,960
356,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,WI,png,1,Wisconsin,us_state,1949,34713,1.4375,0.875,25,18,15,10,6,4,base,Trivia Answer Devils Island,0,0,,970
357,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,WI,png,1,Wisconsin,us_state,1949,34713,1.4375,0.875,30,25,18,15,10,6,a,Car Type Dodge,0,0,,980
358,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,WY,png,1,Wyoming,us_state,1949,48355,1.4375,0.875,25,18,15,10,6,4,base,Trivia Answer Old Faithful,0,0,,990
359,t49,1949 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-11,WY,png,1,Wyoming,us_state,1949,48355,1.4375,0.875,30,25,18,15,10,6,a,Car Type Mercury,0,0,,1000
360,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,AL,png,1,Alabama,us_state,1950,43619,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Cotton,0,0,75,10
361,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,AL,png,1,Alabama,us_state,1950,43619,2.875,1.75,20,10,6,4,2,1,a,Car Type Plymouth,0,0,46b,20
362,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,AZ,png,1,Arizona,us_state,1950,88257,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Cactus,0,0,74,30
363,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,AZ,png,1,Arizona,us_state,1950,88257,2.875,1.75,20,10,6,4,2,1,a,Car Type Hudson,0,0,47b,40
364,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,AR,png,1,Arkansas,us_state,1950,66622,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Hot Springs,0,0,73,50
365,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,AR,png,1,Arkansas,us_state,1950,66622,2.875,1.75,20,10,6,4,2,1,a,Car Type Studebaker,0,0,48b,60
366,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,CA,png,1,California,us_state,1950,35536,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Hollywood,0,0,72,70
367,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,CA,png,1,California,us_state,1950,35536,2.875,1.75,20,10,6,4,2,1,a,Car Type Crosley,0,0,49b,80
368,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,CO,png,1,Colorado,us_state,1950,78675,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Hunting,0,0,71,90
369,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,CO,png,1,Colorado,us_state,1950,78675,2.875,1.75,20,10,6,4,2,1,a,Car Type Hillman-Minx,0,0,50b,100
370,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,CT,png,1,Connecticut,us_state,1950,46539,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Hartford,0,0,66,110
371,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,CT,png,1,Connecticut,us_state,1950,46539,2.875,1.75,20,10,6,4,2,1,a,Car Type Oldsmobile,0,0,41b,120
372,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,DE,png,1,Delaware,us_state,1950,89933,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Farming,0,0,67,130
373,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,DE,png,1,Delaware,us_state,1950,89933,2.875,1.75,20,10,6,4,2,1,a,Car Type De Soto,0,0,42b,140
374,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,DC,png,1,Dist. Of Columbia,us_state,1950,21767,2.875,1.75,15,7,4,3,1,,base,Trivia Answer 555 Feet,0,0,68,150
375,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,DC,png,1,Dist. Of Columbia,us_state,1950,21767,2.875,1.75,20,10,6,4,2,1,a,Car Type Buick,0,0,43b,160
376,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,FL,png,1,Florida,us_state,1950,44396,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Swanee River,0,0,69,170
377,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,FL,png,1,Florida,us_state,1950,44396,2.875,1.75,20,10,6,4,2,1,a,Car Type Chevrolet,0,0,44b,180
378,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,GA,png,1,Georgia,us_state,1950,55215,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Little White House,0,0,70,190
379,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,GA,png,1,Georgia,us_state,1950,55215,2.875,1.75,20,10,6,4,2,1,a,Car Type Morris,0,0,45b,200
380,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,ID,png,1,Idaho,us_state,1950,11656,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Shoshone Falls,0,0,61,210
381,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,ID,png,1,Idaho,us_state,1950,11656,2.875,1.75,20,10,6,4,2,1,a,Car Type Kaiser,0,0,36b,220
382,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,IL,png,1,Illinois,us_state,1950,34706,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Springfield,0,0,62,230
383,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,IL,png,1,Illinois,us_state,1950,34706,2.875,1.75,20,10,6,4,2,1,a,Car Type Cadillac,0,0,37b,240
384,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,IN,png,1,Indiana,us_state,1950,12441,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Turkey Run Park,0,0,63,250
385,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,IN,png,1,Indiana,us_state,1950,12441,2.875,1.75,20,10,6,4,2,1,a,Car Type Chrysler,0,0,38b,260
386,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,IA,png,1,Iowa,us_state,1950,63665,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Farming,0,0,64,270
387,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,IA,png,1,Iowa,us_state,1950,63665,2.875,1.75,20,10,6,4,2,1,a,Car Type Pontiac,0,0,39b,280
388,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,KS,png,1,Kansas,us_state,1950,75346,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Oil,0,0,65,290
389,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,KS,png,1,Kansas,us_state,1950,75346,2.875,1.75,20,10,6,4,2,1,a,Car Type Simca,0,0,40b,300
390,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,KY,png,1,Kentucky,us_state,1950,25682,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Mammoth Caves,0,0,56,310
391,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,KY,png,1,Kentucky,us_state,1950,25682,2.875,1.75,20,10,6,4,2,1,a,Car Type Ford,0,0,31b,320
392,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,LA,png,1,Louisiana,us_state,1950,56111,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Mardi Gras,0,0,57,330
393,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,LA,png,1,Louisiana,us_state,1950,56111,2.875,1.75,20,10,6,4,2,1,a,Car Type Packard,0,0,32b,340
394,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,ME,png,1,Maine,us_state,1950,98643,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Fishing,0,0,58,350
395,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,ME,png,1,Maine,us_state,1950,98643,2.875,1.75,20,10,6,4,2,1,a,Car Type Nash,0,0,33b,360
396,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,MD,png,1,Maryland,us_state,1950,78876,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Chesapeake Bay,0,0,59,370
397,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,MD,png,1,Maryland,us_state,1950,78876,2.875,1.75,20,10,6,4,2,1,a,Car Type Austin,0,0,34b,380
398,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,MA,png,1,Massachusetts,us_state,1950,76447,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Old Ironsides,0,0,60,390
399,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,MA,png,1,Massachusetts,us_state,1950,76447,2.875,1.75,20,10,6,4,2,1,a,Car Type Crosley,0,0,35b,400
400,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,MI,png,1,Michigan,us_state,1950,88564,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Detroit,0,0,51,410
401,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,MI,png,1,Michigan,us_state,1950,88564,2.875,1.75,20,10,6,4,2,1,a,Car Type Frazer,0,0,26b,420
402,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,MN,png,1,Minnesota,us_state,1950,33888,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Iron Mine at Hibbing,0,0,52,430
403,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,MN,png,1,Minnesota,us_state,1950,33888,2.875,1.75,20,10,6,4,2,1,a,Car Type Lincoln,0,0,27b,440
404,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,MS,png,1,Mississippi,us_state,1950,49911,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Steamboat,0,0,53,450
405,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,MS,png,1,Mississippi,us_state,1950,49911,2.875,1.75,20,10,6,4,2,1,a,Car Type Dodge,0,0,28b,460
406,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,MO,png,1,Missouri,us_state,1950,52323,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Missouri-Pacific,0,0,54,470
407,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,MO,png,1,Missouri,us_state,1950,52323,2.875,1.75,20,10,6,4,2,1,a,Car Type Mercury,0,0,29b,480
408,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,MT,png,1,Montana,us_state,1950,44448,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Coal,0,0,55,490
409,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,MT,png,1,Montana,us_state,1950,44448,2.875,1.75,20,10,6,4,2,1,a,Car Type Willys Jeepster,0,0,30b,500
410,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,NE,png,1,Nebraska,us_state,1950,56222,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Chimney Rock,0,0,21,510
411,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,NE,png,1,Nebraska,us_state,1950,56222,2.875,1.75,20,10,6,4,2,1,a,Car Type Plymouth,0,0,46a,520
412,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,NV,png,1,Nevada,us_state,1950,94618,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Reno,0,0,22,530
413,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,NV,png,1,Nevada,us_state,1950,94618,2.875,1.75,20,10,6,4,2,1,a,Car Type Hudson,0,0,47a,540
414,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,NH,png,1,New Hampshire,us_state,1950,73375,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Profile Mountain,0,0,23,550
415,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,NH,png,1,New Hampshire,us_state,1950,73375,2.875,1.75,20,10,6,4,2,1,a,Car Type Studebaker,0,0,48a,560
416,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,NJ,png,1,New Jersey,us_state,1950,88118,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Atlantic City,0,0,24,570
417,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,NJ,png,1,New Jersey,us_state,1950,88118,2.875,1.75,20,10,6,4,2,1,a,Car Type Crosley,0,0,49a,580
418,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,NM,png,1,New Mexico,us_state,1950,12345,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Shiprock,0,0,25,590
419,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,NM,png,1,New Mexico,us_state,1950,12345,2.875,1.75,20,10,6,4,2,1,a,Car Type Hillman-Minx,0,0,50a,600
420,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,NY,png,1,New York,us_state,1950,99992,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Niagara Falls,0,0,16,610
421,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,NY,png,1,New York,us_state,1950,99992,2.875,1.75,20,10,6,4,2,1,a,Car Type Oldsmobile,0,0,41a,620
422,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,NC,png,1,North Carolina,us_state,1950,63254,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Ferney Ridge,0,0,17,630
423,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,NC,png,1,North Carolina,us_state,1950,63254,2.875,1.75,20,10,6,4,2,1,a,Car Type De Soto,0,0,42a,640
424,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,ND,png,1,North Dakota,us_state,1950,79136,2.875,1.75,15,7,4,3,1,,base,Trivia Answer The Sun Dance,0,0,18,650
425,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,ND,png,1,North Dakota,us_state,1950,79136,2.875,1.75,20,10,6,4,2,1,a,Car Type Buick,0,0,43a,660
426,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,OH,png,1,Ohio,us_state,1950,62445,2.875,1.75,15,7,4,3,1,,base,"Trivia Answer Gallipolis, Ohio",0,0,19,670
427,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,OH,png,1,Ohio,us_state,1950,62445,2.875,1.75,20,10,6,4,2,1,a,Car Type Chevrolet,0,0,44a,680
428,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,OK,png,1,Oklahoma,us_state,1950,46589,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Indians,0,0,20,690
429,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,OK,png,1,Oklahoma,us_state,1950,46589,2.875,1.75,20,10,6,4,2,1,a,Car Type Morris,0,0,45a,700
430,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,OR,png,1,Oregon,us_state,1950,56789,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Crater Lake,0,0,11,710
431,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,OR,png,1,Oregon,us_state,1950,56789,2.875,1.75,20,10,6,4,2,1,a,Car Type Kaiser,0,0,36a,720
432,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,PA,png,1,Pennsylvania,us_state,1950,11199,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Pine Creek Gorge,0,0,12,730
433,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,PA,png,1,Pennsylvania,us_state,1950,11199,2.875,1.75,20,10,6,4,2,1,a,Car Type Cadillac,0,0,37a,740
434,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,QB,png,1,Quebec,canada,1950,88328,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Chateau Frontenac,0,0,5,750
435,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,QB,png,1,Quebec,canada,1950,88328,2.875,1.75,20,10,6,4,2,1,a,Car Type Willys Jeepster,0,0,30a,760
436,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,RI,png,1,Rhode Island,us_state,1950,36259,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Newport,0,0,13,770
437,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,RI,png,1,Rhode Island,us_state,1950,36259,2.875,1.75,20,10,6,4,2,1,a,Car Type Chrysler,0,0,38a,780
438,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,SC,png,1,South Carolina,us_state,1950,85413,2.875,1.75,15,7,4,3,1,,base,Trivia Answer The Pirate House,0,0,14,790
439,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,SC,png,1,South Carolina,us_state,1950,85413,2.875,1.75,20,10,6,4,2,1,a,Car Type Pontiac,0,0,39a,800
440,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,SD,png,1,South Dakota,us_state,1950,72516,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Mount Rushmore,0,0,15,810
441,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,SD,png,1,South Dakota,us_state,1950,72516,2.875,1.75,20,10,6,4,2,1,a,Car Type Simca,0,0,40a,820
442,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,TN,png,1,Tennessee,us_state,1950,86615,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Reelfoot Lake,0,0,6,830
443,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,TN,png,1,Tennessee,us_state,1950,86615,2.875,1.75,20,10,6,4,2,1,a,Car Type Ford,0,0,31a,840
444,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,TX,png,1,Texas,us_state,1950,95749,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Fort Worth,0,0,7,850
445,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,TX,png,1,Texas,us_state,1950,95749,2.875,1.75,20,10,6,4,2,1,a,Car Type Packard,0,0,32a,860
446,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,UT,png,1,Utah,us_state,1950,65287,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Natural Sandstone Bridges,0,0,8,870
447,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,UT,png,1,Utah,us_state,1950,65287,2.875,1.75,20,10,6,4,2,1,a,Car Type Nash,0,0,33a,880
448,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,VT,png,1,Vermont,us_state,1950,83233,2.875,1.75,15,7,4,3,1,,base,Trivia Answer The Great Stone Face,0,0,9,890
449,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,VT,png,1,Vermont,us_state,1950,83233,2.875,1.75,20,10,6,4,2,1,a,Car Type Austin,0,0,34a,900
450,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,VA,png,1,Virginia,us_state,1950,77789,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Natural Bridge,0,0,10,910
451,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,VA,png,1,Virginia,us_state,1950,77789,2.875,1.75,20,10,6,4,2,1,a,Car Type Crosley,0,0,35a,920
452,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,WA,png,1,Washington,us_state,1950,25619,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Lumber Industry,0,0,1,930
453,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,WA,png,1,Washington,us_state,1950,25619,2.875,1.75,20,10,6,4,2,1,a,Car Type Frazer,0,0,26a,940
454,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,WV,png,1,West Virginia,us_state,1950,15996,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Charleston,0,0,2,950
455,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,WV,png,1,West Virginia,us_state,1950,15996,2.875,1.75,20,10,6,4,2,1,a,Car Type Lincoln,0,0,27a,960
456,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,WI,png,1,Wisconsin,us_state,1950,34713,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Devils Island,0,0,3,970
457,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,WI,png,1,Wisconsin,us_state,1950,34713,2.875,1.75,20,10,6,4,2,1,a,Car Type Dodge,0,0,28a,980
458,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,WY,png,1,Wyoming,us_state,1950,48355,2.875,1.75,15,7,4,3,1,,base,Trivia Answer Old Faithful,0,0,4,990
459,t50,1950 Stop & Go Cards,"Topps Chewing Gum, Inc.",R714-12,WY,png,1,Wyoming,us_state,1950,48355,2.875,1.75,20,10,6,4,2,1,a,Car Type Mercury,0,0,29a,1000
460,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,AL,png,0,Alabama,us_state,1953,IC-4872,3,1.5,25,18,14,11,9,4,base,,0,0,,10
461,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,AZ,png,0,Arizona,us_state,1953,A2-308,3,1.5,25,18,14,11,9,4,base,,0,0,,20
462,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,AR,png,0,Arkansas,us_state,1953,50-5131,3,1.5,25,18,14,11,9,4,base,,0,0,,30
463,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,CA,png,0,California,us_state,1953,7Q 12 46,3,1.5,25,18,14,11,9,4,base,,0,0,,40
464,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,CO,png,0,Colorado,us_state,1953,66-842,3,1.5,25,18,14,11,9,4,base,,0,0,,50
465,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,CT,png,0,Connecticut,us_state,1953,RA 500,3,1.5,25,18,14,11,9,4,base,,0,0,,60
466,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,DE,png,0,Delaware,us_state,1953,364-29,3,1.5,25,18,14,11,9,4,base,,0,0,,70
467,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,FL,png,0,Florida,us_state,1953,68-1329,3,1.5,25,18,14,11,9,4,base,,0,0,,80
468,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,GA,png,0,Georgia,us_state,1953,E62-838,3,1.5,25,18,14,11,9,4,base,,0,0,,90
469,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,ID,png,0,Idaho,us_state,1953,1R 9 622,3,1.5,25,18,14,11,9,4,base,,0,0,,100
470,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,IL,png,0,Illinois,us_state,1953,332-486,3,1.5,25,18,14,11,9,4,base,,0,0,,110
471,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,IN,png,0,Indiana,us_state,1953,SB-7505,3,1.5,25,18,14,11,9,4,base,,0,0,,120
472,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,IA,png,0,Iowa,us_state,1953,76-9875,3,1.5,25,18,14,11,9,4,base,,0,0,,130
473,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,KS,png,0,Kansas,us_state,1953,TS-4263,3,1.5,25,18,14,11,9,4,base,,0,0,,140
474,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,KY,png,0,Kentucky,us_state,1953,886-101,3,1.5,25,18,14,11,9,4,base,,0,0,,150
475,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,LA,png,0,Louisiana,us_state,1953,3B 957,3,1.5,25,18,14,11,9,4,base,,0,0,,160
476,cj53,1953 Cracker Jack License Plates,The Cracker Jack Co.,R720-5,ME,png,0,Maine,us_state,1953,0404,3,1.5,25,18,14,11,9,4,base,,0,0,,170
